ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69
train_nb\mel\mel00012.jpg,mel,4.840582174492928,8.335080860848082,4.768923593583124,8.680292945932283,0.9077267244448444,1.1649204697566913,0.9186491383753744,1.1854809736833105,0.7461167364252325,0.7198858894158873,0.7406421278417364,0.7173090504656904,0.41685332248451046,0.4113938488751652,0.4146021191868278,0.41114809901825666,0.9995985774592652,0.9993093682631137,0.9996045201609005,0.9992807645310023,0.17376669246637527,0.1692448988923223,0.17189491723420858,0.1690427593263262,0.9222785708629637,703.2195918096974,2.1307526499560385,0.10124895134088767,107.75439306734951,24120.695639135905,7.763483746928503,6.654710955645874,7.763483746928503,10066.0,15436.0,5285.0,16214.0,29667.0,25667.0,12704.0,17467.0,213742.0,30748.0,259685.0,2514.0,0.0,0.0,1241.0,0.0,0.0,0.0,0.0,30.0,390.0,0.0,0.0,25335.0,7482.0,0.0,2.0,545.0,0.0,0.0,0.0,0.0,4563.0,12276.0,0.0,839.0,62094.0
train_nb\mel\mel00013.jpg,mel,49.507304240174285,70.72486564289487,52.73882693102085,75.01592610618076,4.561611472196378,5.647813525799644,4.906732755059852,5.789905872363322,0.22865642951480974,0.18989230015712524,0.20849812855776337,0.18615077414930026,0.025176897648458745,0.0225483452137184,0.023637506581610682,0.022435023340188664,0.9937348151328581,0.9910562350955157,0.9933281284696122,0.9905140245362875,0.0006338761752009676,0.0005084278718770176,0.0005587317173956883,0.0005033302722748101,0.9682995742184619,1103.7538949806953,-3.1483067546754264,0.0005660201802993963,291.94765476387397,15748.353457251087,13.70937118545313,61.97870575221239,13.70937118545313,7281.0,8630.0,6465.0,9376.0,11662.0,10312.0,8524.0,8858.0,10243.0,15849.0,7997.0,20139.0,2.0,0.0,252.0,20.0,0.0,0.0,0.0,717.0,2168.0,0.0,0.0,4780.0,5091.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,21.0,5944.0,0.0,0.0,49752.0
train_nb\mel\mel00014.jpg,mel,15.659587865519612,26.059217231863226,19.521079647804516,30.300929560447887,2.1514817392967727,2.817773685429113,2.3434356584533726,3.031133488925409,0.5233746933968091,0.4811072876810118,0.5132082723280299,0.4738425266028391,0.1803134362471935,0.17721649415318771,0.1798573197891531,0.17770720171360577,0.9989757426354213,0.9982950931248938,0.9987231929120747,0.9980175819022037,0.03251293529127072,0.03140568579994682,0.03234865548173768,0.03157984954088017,0.9386164710652646,744.9245407259727,0.1480732866996141,0.039334521924454,189.78019041389297,30550.83137013861,11.182169015675212,22.88088827908226,11.182169015675212,10804.0,15183.0,10888.0,35360.0,61491.0,54268.0,21843.0,21383.0,115542.0,30234.0,178411.0,1889.0,0.0,0.0,79.0,8.0,0.0,0.0,0.0,962.0,3772.0,76.0,0.0,20874.0,46108.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,273.0,33951.0,0.0,0.0,90209.0
train_nb\mel\mel00015.jpg,mel,19.65689672959865,28.684750080252034,14.000464684014917,22.282724627476288,3.000175384297938,3.644085698605171,2.583736059479547,3.2737467769827417,0.3146562914681789,0.2701594101630841,0.34475226811578813,0.2929068957159862,0.05422458439059959,0.04992212418200158,0.057473919244717064,0.05210755193215871,0.9923170880380955,0.9888185135035944,0.9945297890007471,0.9913138812192136,0.0029403055523332567,0.0024922184828431865,0.003303251393348258,0.0027151969683626175,0.9377768818648663,335.7552387105885,-1.679143979750027,0.002747394756430403,311.0300585145976,5103.105394558647,11.846728512500665,21.149842858324373,11.846728512500665,5636.0,7440.0,6204.0,10621.0,12354.0,11995.0,8785.0,8782.0,9872.0,15511.0,1418.0,10059.0,0.0,0.0,4060.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3739.0,48416.0,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,13352.0,0.0,0.0,14962.0
train_nb\mel\mel00016.jpg,mel,11.329723525567044,18.877770651650483,12.005170279131248,18.388957045419037,2.1082836054859184,2.7617153091394155,2.1084802142504153,2.678108093003959,0.42934806746993565,0.36139989760299457,0.42578225759095917,0.3704480859404776,0.043776218933495814,0.03842657356896958,0.043578994803116014,0.03906157923878521,0.997449965726414,0.9957254548594229,0.9972978537164138,0.9958352301270308,0.0019163573441133572,0.0014766015562514313,0.0018991287880500128,0.0015258069726278962,0.9467710494863636,414.48445451701826,-1.2057082786170992,0.0014697846576019974,369.0755745854223,8842.684308836993,12.328917228418504,15.147566778479321,12.328917228418504,10088.0,18650.0,16092.0,52226.0,69727.0,71496.0,37129.0,28504.0,33920.0,39164.0,19703.0,567.0,0.0,0.0,608.0,3.0,0.0,0.0,0.0,397.0,1123.0,0.0,0.0,14918.0,73041.0,0.0,0.0,10842.0,0.0,0.0,0.0,0.0,301.0,7517.0,0.0,0.0,247976.0
train_nb\mel\mel00017.jpg,mel,5.408226216981652,5.969494556496137,3.3662369613849696,6.981624349001644,1.5286623696138495,1.6617203654372794,1.3206131005202169,1.7706995521184588,0.477605986781403,0.4492177823671498,0.503852710020828,0.4349496972475423,0.05253116030267898,0.050220357618551766,0.054679380894267174,0.04916455772540873,0.9924761242817398,0.9916990738761013,0.9953188860407987,0.9902942020561941,0.0027595228027457556,0.0025220843193352305,0.00298983469498035,0.002417153736335047,0.9410325155287956,3.180613643371077,-0.020636448788336564,0.0017749095593836877,294.173128135175,1432.3262895534672,11.112320858717457,5.430544531616657,11.112320858717457,21384.0,29157.0,17348.0,32352.0,36349.0,43883.0,34251.0,39087.0,54997.0,68188.0,0.0,2142.0,0.0,0.0,4835.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,132274.0,162767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,74757.0,0.0,0.0,95.0
train_nb\mel\mel00018.jpg,mel,3.906876674227594,6.318841761827091,4.198261577680222,6.921820696503294,1.2003198946895353,1.6120682317894834,1.2815925506302235,1.6892013617987014,0.577186653367788,0.48800689466990854,0.5580546041778804,0.47687965827308315,0.08966423491116492,0.07742799048675539,0.08757446571249543,0.07665575598558808,0.9982998700369943,0.9972551358864425,0.9981737852277951,0.9969931361565508,0.008039675022204566,0.005995093710817083,0.0076692870448290375,0.005876104925722022,0.9401492529384511,129.83411578943267,-0.6198926959983784,0.005993836985703189,302.2391733163979,4594.820421583873,10.570911621146218,5.335210227167042,10.570911621146218,5659.0,14884.0,7161.0,32632.0,32480.0,61411.0,29679.0,26143.0,45219.0,27786.0,13362.0,16538.0,0.0,0.0,6606.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16251.0,220309.0,0.0,0.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train_nb\mel\mel00019.jpg,mel,6.301324186597618,11.459103864342389,7.025072931224031,9.208303505611253,1.7734881051697566,2.3106376523875243,1.8421948977368816,2.1617456469267187,0.43454603465968106,0.37911220262187084,0.4276567894768935,0.39107106884461823,0.03733624044993446,0.03459631530483658,0.037226329694680926,0.03527919509966721,0.9993500886137527,0.9988169824227684,0.9992759105157653,0.9990497487165398,0.0013939948509353222,0.0011969050326716701,0.001385799622537083,0.0012446216068803828,0.9436903275649926,426.27072567479354,-0.4679966148556541,0.0025679683999622416,242.1190259668604,19367.96511556962,12.680083039863463,8.496955398583529,12.680083039863463,16583.0,23111.0,17579.0,43961.0,59556.0,54278.0,33498.0,31495.0,44411.0,52524.0,87160.0,67216.0,0.0,94.0,24766.0,2.0,0.0,0.0,0.0,558.0,33.0,0.0,779.0,42582.0,15653.0,0.0,185.0,5525.0,0.0,0.0,0.0,0.0,2017.0,220.0,0.0,4849.0,125357.0
train_nb\mel\mel00020.jpg,mel,8.7033784824991,14.2646652597742,9.770299854934567,13.328044623159675,1.763540764436138,2.24597292485544,1.860846161612414,2.175820783513286,0.4798645169387259,0.421909324906404,0.46713753074094955,0.42889456972535356,0.05081615179718994,0.046166266733847536,0.04977323165564057,0.046841068897970656,0.9926744130672869,0.9879959663365846,0.9917696448916693,0.9887839201008521,0.002582281283475051,0.0021313241841407577,0.0024773745894460606,0.002194085735504434,0.9589145671337839,11.093037266965453,-0.0654470889794772,0.0019324577112840374,336.8121726887287,2364.357217221693,11.686058704774641,11.514739061704365,11.686058704774641,20432.0,27749.0,16886.0,34573.0,38690.0,47099.0,34297.0,37246.0,57376.0,62648.0,55.0,2856.0,0.0,0.0,1683.0,0.0,0.0,0.0,0.0,0.0,303.0,5.0,0.0,33439.0,119159.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,520.0,60838.0,0.0,17.0,157634.0
train_nb\mel\mel00021.jpg,mel,8.486803300901679,13.536164505321356,10.805963090689751,17.353155795182847,1.9676977113677174,2.4271214496140074,2.1376633314026696,2.7209482421381384,0.41691404737439974,0.3669272291797974,0.40439906174382956,0.34773624474158815,0.0321604943377787,0.029364679077832898,0.031266429705451904,0.028239305913144268,0.9970511730468602,0.9952974731329914,0.9962426905591426,0.9939641331501747,0.0010342973960502956,0.0008622843773441172,0.0009775896265259653,0.0007974583984561448,0.9307548980714212,41.813548548263725,-0.06392074184351543,0.0010330372491693823,293.1115833123934,5738.1299959603175,12.64322816112004,12.543158886978812,12.64322816112004,17326.0,23806.0,19732.0,42925.0,57241.0,56500.0,34902.0,32369.0,39813.0,52382.0,2544.0,42614.0,0.0,0.0,54578.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,95690.0,64737.0,0.0,3.0,39122.0,0.0,0.0,0.0,0.0,14.0,40.0,0.0,19.0,77623.0
train_nb\mel\mel00022.jpg,mel,37.68762185174906,57.635289988313396,33.5392711228627,56.92225896129892,3.8532288226634583,4.91626415440517,3.793072003695342,4.844801110415299,0.257736972961619,0.2100242912839919,0.2594514532936809,0.2155966595164952,0.022384277879357213,0.019841466466859838,0.022448868213299618,0.02003638703984748,0.9898141673283483,0.9844438452877746,0.9909433664343873,0.9846331202886159,0.0005010558961802806,0.00039368379155552347,0.0005039516840580939,0.000401456805610568,0.9445767753034028,159.14280023642166,-0.482715774961072,0.0003426670252716931,278.21937463267886,7359.163081177613,13.748180699183171,46.435503889868414,13.748180699183171,12831.0,17171.0,17696.0,32356.0,39587.0,35599.0,24653.0,20107.0,20121.0,31619.0,18311.0,20819.0,3.0,0.0,8442.0,28.0,0.0,0.0,0.0,852.0,6009.0,1.0,11.0,32467.0,131944.0,0.0,0.0,27619.0,0.0,0.0,0.0,0.0,32.0,82.0,0.0,4.0,5116.0
train_nb\mel\mel00023.jpg,mel,8.437117077862299,12.455564455822802,8.953310732181576,14.529024480465624,1.8764845290157393,2.297706835848623,1.931534983075711,2.463537439224632,0.45771412683080664,0.4083191850763824,0.4497889354240992,0.396545330208627,0.04312465051970059,0.03987677619262526,0.04242899687041607,0.03932157885785495,0.9979068545158837,0.9969090267671782,0.9977780126975224,0.9963943535167507,0.0018597354824463124,0.0015901572795167245,0.0018002197754297766,0.0015461865638745056,0.9486175670795691,75.32289223266665,-0.19557838550344245,0.0022495482954885387,334.7963626984475,8048.476437163644,12.333950476953504,11.09179938602754,12.333950476953504,14328.0,21525.0,17672.0,46977.0,55733.0,60925.0,34619.0,33627.0,44396.0,47194.0,1072.0,22027.0,0.0,38.0,86242.0,1449.0,0.0,0.0,0.0,9.0,1.0,0.0,12.0,22277.0,43708.0,0.0,100.0,22606.0,0.0,0.0,0.0,0.0,349.0,16.0,0.0,507.0,176583.0
train_nb\mel\mel00024.jpg,mel,4.5365639164465845,6.061929004255296,4.427581552784132,7.6835901843952366,1.404522532958536,1.6382325311561121,1.4066134937377472,1.7866801146449043,0.5028730597266663,0.46390806073270885,0.5004026572750574,0.4431369861342118,0.06408148365803437,0.06050960347494083,0.06387757002801601,0.05815833080419807,0.9991309496580658,0.9988319896001258,0.9991522366686395,0.9985198368133138,0.004106436547814927,0.0036614121126945717,0.00408034395268409,0.0033823914419305345,0.9454270245065709,561.915812547312,-1.6665848306991555,0.003385623365521019,363.24372699098984,10403.503567222375,11.212190650282587,5.676441964445969,11.212190650282587,17620.0,27861.0,15060.0,37870.0,39013.0,47163.0,36184.0,36608.0,56139.0,63478.0,25352.0,3030.0,0.0,1.0,7184.0,217.0,0.0,0.0,0.0,1496.0,6.0,0.0,751.0,18793.0,12393.0,0.0,1.0,4295.0,0.0,0.0,0.0,0.0,4354.0,60.0,0.0,2865.0,296198.0
train_nb\mel\mel00025.jpg,mel,11.272263285704316,18.82331166221816,10.136845013842228,17.685359888655135,1.892803056469229,2.4436315928136967,1.7829758064944743,2.373112204572508,0.5017556841613975,0.44706241123031404,0.511318019523801,0.4509160469757545,0.06285916888258068,0.058565799793026424,0.06312636849548371,0.05844145943280634,0.9988462509814598,0.9980741267663288,0.9989622922385241,0.9981905238490998,0.003951275112608799,0.003429952905396854,0.003984938399427598,0.0034154041806363496,0.9304912304522079,438.5461887737087,-1.056243121302186,0.005734220921065052,312.377829717703,19528.511481686088,12.165941159680916,14.476368441975081,12.165941159680916,9948.0,19069.0,12367.0,47968.0,59032.0,70903.0,31702.0,33588.0,53301.0,39118.0,65791.0,30716.0,3.0,0.0,10409.0,3340.0,0.0,0.0,0.0,400.0,2256.0,0.0,2.0,38075.0,18600.0,0.0,0.0,20902.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,186487.0
train_nb\mel\mel00026.jpg,mel,11.067115324324678,20.872943217774864,10.05059221748105,11.625868552222403,2.183688380422025,3.0015435014597056,2.140017322826282,2.3660147590674128,0.40030370652999553,0.33148338071638345,0.40321463889228965,0.3768953356869024,0.03594737785496224,0.0317384158881003,0.03641928554657324,0.03516615171127343,0.9985190869002483,0.9972048922016233,0.9986553520069591,0.9984432022497418,0.00129221397464743,0.0010073270430860175,0.0013263643597228386,0.001236658226180299,0.8947334771211443,222.14551505638624,-0.07770302672988114,0.0019517357551874558,322.8310332632676,14928.06122942186,12.85650099384312,13.401810939558679,12.85650099384312,13293.0,20583.0,18032.0,52385.0,67171.0,61077.0,34650.0,30432.0,35837.0,43536.0,18462.0,40764.0,0.0,1.0,91814.0,8278.0,0.0,0.0,0.0,267.0,7.0,0.0,241.0,14317.0,29948.0,0.0,3.0,19274.0,0.0,0.0,0.0,0.0,789.0,16.0,0.0,698.0,152117.0
train_nb\mel\mel00027.jpg,mel,7.584841995632057,12.306701723665574,8.18675441439809,13.33895558175391,1.8811685999861856,2.412575278961292,1.9448087315546418,2.4710553558170085,0.4351027269271061,0.3779776199879777,0.4248054212617206,0.37519984054860334,0.05160094729575984,0.04871790422591365,0.05086341249284128,0.04860981511808622,0.9991735105889146,0.9986556105235481,0.9991084549477626,0.9985423655395974,0.002662657761819785,0.0023734341921652947,0.0025870867304169224,0.002362914125814524,0.9414985304913338,555.6509189645388,-1.578239448399341,0.006449502825895332,260.5588970831655,18315.49088366387,12.389159422048687,10.352301599014028,12.389159422048687,12748.0,18993.0,16275.0,47413.0,73047.0,63341.0,30670.0,26390.0,45031.0,43088.0,81254.0,5891.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,155.0,4476.0,0.0,0.0,66621.0,84178.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,354.0,43526.0,0.0,0.0,90141.0
train_nb\mel\mel00028.jpg,mel,17.436325183121802,27.44021497136837,17.691377529946415,26.283625519048336,2.906169400598366,3.6663698211678524,2.9550908715406807,3.638255791076004,0.3205775000145006,0.2678892327778127,0.311080873410189,0.2646409218648512,0.03525889312367643,0.03156039316363572,0.03469203285213813,0.031460551516059664,0.9931451097882434,0.9892419386928034,0.9930515974155784,0.9896954109307411,0.0012431895443068368,0.0009960584166432646,0.0012035371434138311,0.0009897663016946439,0.955840449627163,339.7029323966556,-1.5668143456036112,0.0007495244396658672,294.0481944214705,5072.81355532685,12.601123084570148,22.20531025142668,12.601123084570148,5109.0,7353.0,6513.0,11869.0,13174.0,12262.0,8672.0,8768.0,9424.0,14056.0,2093.0,9863.0,8.0,0.0,1333.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13122.0,63606.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,4260.0,0.0,0.0,2396.0
