ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69
train_nb\bcc\bcc00011.jpg,bcc,5.523117471079911,7.445808462113726,5.120877193914684,6.213876078122467,1.6787891025606976,1.8106336605733855,1.611692376362314,1.7626201203398868,0.43782654194611725,0.42488674502474827,0.44508630401068755,0.424894366678908,0.06297031501382927,0.06176461159251557,0.06371976132959498,0.06185230258080203,0.9763583926533552,0.9681229274184779,0.9780845655403007,0.9733998520219367,0.003965260572940892,0.0038148672451743084,0.0040602079839005475,0.0038257073345470895,0.978916620923267,0.6398665524236515,-0.0051177400810975765,0.0020693982990117677,291.40064428552245,461.135399471355,10.569399328575617,6.075305357567829,10.569399328575617,36195.0,33765.0,16553.0,21044.0,22577.0,27385.0,25198.0,42230.0,66694.0,85355.0,4.0,141.0,0.0,0.0,5905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369673.0,18.0,0.0,954.0,58.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,85.0,16.0
train_nb\bcc\bcc00012.jpg,bcc,12.887027009793293,19.28929741410272,9.624703094196846,15.859216699621555,1.9818136892837561,2.5747680090694267,1.8751986014208992,2.2921741814785177,0.4427760211775603,0.3739994914733046,0.4443834599239241,0.40636349116779874,0.035917997146956884,0.03245770470457195,0.03629971135607092,0.03359297199898889,0.9973134506464616,0.9959721512869113,0.9979945957608526,0.9966818921664111,0.0012901025190488029,0.0010535025946891922,0.0013176690445340642,0.0011284877677248516,0.9384893371717316,203.55028314808527,-0.10125264737628178,0.0026005416465576725,228.59956843772062,9557.341548465554,12.6129293691137,14.41248632256023,12.6129293691137,13708.0,21190.0,17150.0,45890.0,62403.0,61553.0,36759.0,31552.0,41022.0,45769.0,41570.0,37669.0,49333.0,22.0,180.0,89.0,0.0,0.0,0.0,1059.0,16334.0,48301.0,1070.0,83406.0,43610.0,0.0,50.0,1265.0,0.0,0.0,0.0,27.0,3311.0,2171.0,0.0,931.0,46598.0
train_nb\bcc\bcc00013.jpg,bcc,11.37709029656036,28.20876921725835,22.59869228602853,28.994014940029707,1.9973803210567975,2.815626089432616,2.6059083590607335,2.937123605193632,0.446706448508502,0.38554334394303524,0.4131182908077458,0.38148777592377264,0.06144652977739045,0.05573483646865817,0.058695253034481136,0.05492265049564501,0.9838162016055341,0.9598966944689167,0.9678938251325795,0.958774765702704,0.003775676021683731,0.003106371996188069,0.0034451327287817668,0.003016497537466775,0.904664393127265,10.45423622981164,-0.06855889170263421,0.0026530576971911224,345.757032829844,1383.8147622426725,11.347164005078348,22.789909207060816,11.347164005078348,18956.0,27402.0,16011.0,37934.0,56376.0,44686.0,30543.0,35202.0,49450.0,60436.0,373.0,1876.0,0.0,0.0,7826.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42308.0,81360.0,0.0,8.0,185420.0,0.0,0.0,0.0,0.0,61.0,82.0,0.0,0.0,57671.0
train_nb\bcc\bcc00014.jpg,bcc,8.485458922052555,14.29715330429083,8.865756066974496,13.642399985097448,1.3306428043849043,1.736761148471547,1.3913710007386104,1.6972741231980453,0.6911413892771121,0.6625950449171808,0.6833937149932511,0.6651466410926605,0.40267075589717083,0.3975628067723497,0.40069799962194336,0.39764042435528396,0.9993149073307368,0.9988466718407019,0.9992842036292232,0.998899489728808,0.16214373765479892,0.15805618532870863,0.1605588869010269,0.1581179070814503,0.9447851993632304,753.9205359682447,2.252576628476338,0.09804613701238182,108.7021429207699,24770.969525449058,8.343332727810456,11.320534706461867,8.343332727810456,12004.0,16333.0,7313.0,18736.0,29636.0,26257.0,13079.0,17847.0,203918.0,31873.0,259604.0,2364.0,0.0,0.0,1217.0,3.0,0.0,0.0,0.0,19.0,390.0,0.0,0.0,11830.0,44334.0,0.0,0.0,11455.0,0.0,0.0,0.0,0.0,191.0,1838.0,0.0,26.0,43725.0
train_nb\bcc\bcc00015.jpg,bcc,7.382210095062988,11.786728016414477,7.286506793629851,11.315717901157546,1.3919395720305467,1.7476454949716516,1.3738489088213566,1.7946664040940141,0.5484112977727489,0.49791920315004917,0.5517287027758703,0.48459030058369523,0.06008014668364858,0.05655955452791048,0.060082385350116216,0.055112218858469834,0.9985417638840335,0.9976610597431946,0.9985605312211141,0.9977571915459845,0.0036096240255287303,0.0031989832083956786,0.0036098930293598595,0.0030373566675038783,0.9498200219297424,240.23236429995376,-0.9415567318057478,0.0076221397033308476,245.1096987174118,10087.560954859897,11.454894951734802,9.441072337868327,11.454894951734802,10251.0,18193.0,11684.0,47133.0,58920.0,68008.0,33404.0,36457.0,52834.0,40112.0,66951.0,11751.0,154.0,0.0,581.0,297.0,0.0,0.0,0.0,0.0,890.0,50.0,0.0,79428.0,216790.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
train_nb\bcc\bcc00016.jpg,bcc,5.662908959514503,8.699863479957152,5.152180497473277,8.838422009266361,1.572389221588705,1.9863559793383763,1.5088022275241622,1.9977086986952148,0.4865827218120957,0.42749055281991577,0.49718957219818266,0.42810636799642754,0.05310778749394692,0.04968594563182664,0.05342105732360739,0.049562431771025234,0.9987247903384565,0.9980361176789312,0.9988411281902397,0.998004563148746,0.0028204370925022254,0.002468693193328833,0.002853809365572147,0.0024564346430575312,0.943076676987802,130.50963696206426,-0.5161132279465982,0.006112469437652812,200.7360855732426,8864.738022767488,11.880639148619625,7.086973892210474,11.880639148619625,9105.0,15429.0,14735.0,53822.0,69428.0,69643.0,34742.0,29285.0,46666.0,34141.0,94170.0,31564.0,0.0,0.0,10594.0,0.0,0.0,0.0,0.0,0.0,4024.0,1.0,0.0,190230.0,46147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,236.0,0.0,0.0,15.0
train_nb\bcc\bcc00017.jpg,bcc,1.1554829933418704,1.4676889259092696,0.9948137796175158,1.4297294348389566,0.7470575107204912,0.8473929461983293,0.6846767379949091,0.8392869023256312,0.6639308663393059,0.6307992088965874,0.6855831114740328,0.6325256259622357,0.11069819416408043,0.10528443901210836,0.1144781251048201,0.10561822587115392,0.9897310557853481,0.986909200538076,0.9911678471968964,0.9872528430239492,0.01225409019118845,0.011084813098094365,0.01310524112751484,0.011155209636170088,0.9759530824776145,0.2287047531251619,-0.0028047579630303544,0.007007901338959863,265.9008463726034,223.37852342308813,8.958918876329854,1.2617765581645175,8.958918876329854,13899.0,24881.0,7321.0,34754.0,26086.0,57389.0,29547.0,45071.0,83851.0,54197.0,19.0,494.0,0.0,0.0,3604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372872.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_nb\bcc\bcc00018.jpg,bcc,7.909996904982973,10.833956363711707,8.198223874432085,12.367812283190645,2.000392035489524,2.2781994594650565,2.03413878562577,2.5263277795611567,0.3988751799736692,0.373836863490674,0.394001783551782,0.3403552431170453,0.04280971834584815,0.0406781280789601,0.042213900548887906,0.0380712305410869,0.9958111043429545,0.9942905922366144,0.995742644415012,0.9934488758764332,0.0018326719848508481,0.0016547101040082824,0.0017820133995513987,0.001449418594912588,0.9642846811816637,371.40905150496263,-1.4074967220729706,0.0011604705979654287,312.6454232486974,3749.2059838296273,11.89875498773268,9.824585435447855,11.89875498773268,5556.0,6912.0,5362.0,9918.0,12624.0,12164.0,8955.0,9191.0,10574.0,15944.0,3289.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,956.0,1.0,0.0,25470.0,4811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,48140.0,0.0,0.0,11290.0
train_nb\bcc\bcc00019.jpg,bcc,4.257012822079689,5.646418411311235,4.362740513627095,6.426700978526707,1.413683438634155,1.6408298715434266,1.4617409971784021,1.6754202714965873,0.49020299865720124,0.4490563353577969,0.47985621224427444,0.4479364209643486,0.05085617554575931,0.04770223514826809,0.0500091603966533,0.04755239458941941,0.9941821012443683,0.9922880352170559,0.9940353625105449,0.9912213443663824,0.0025863505911410873,0.0022755032381406633,0.002500916123578197,0.0022612302311878444,0.9692528494555069,3.849175847963139,-0.020301964576526468,0.0014318933299297615,333.17978038984194,1458.417648498938,11.235652355692794,5.172514561570749,11.235652355692794,25598.0,30375.0,17570.0,29413.0,30872.0,36998.0,30612.0,40552.0,60117.0,74889.0,0.0,518.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,7269.0,185123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,72259.0,0.0,0.0,111148.0
train_nb\bcc\bcc00020.jpg,bcc,5.158931617346194,7.765715106887503,6.760907801116937,9.79409956648907,1.4526279152563073,1.742174048418042,1.521937818492913,1.80845945248278,0.49787087232109195,0.4523373430687604,0.49233812681462646,0.4477571468517881,0.0785259253159945,0.07299763416826568,0.07793351593095679,0.07259508163519891,0.9862134994206927,0.9790021243168329,0.9818857308217562,0.9733367444601372,0.006166320946733146,0.005328654594163949,0.006073632905360697,0.0052700458776211954,0.9480229411249896,13.278582138732094,-0.06275501621371826,0.0035385181964791646,353.60787860416326,732.5873785611925,10.193923965622238,7.368764383747412,10.193923965622238,21487.0,28195.0,17242.0,33796.0,35640.0,43090.0,34663.0,39934.0,56230.0,66719.0,1788.0,39.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,517.0,139.0,0.0,61.0,11226.0,79182.0,0.0,7.0,23906.0,0.0,0.0,0.0,0.0,2102.0,29082.0,0.0,285.0,228643.0
train_nb\bcc\bcc00021.jpg,bcc,3.4759924757294423,5.584327073281746,3.6290364576414356,5.869946695975488,1.3127115536874812,1.6403189193360825,1.3586090726974227,1.6721602899653776,0.5239824005225916,0.47385112615268954,0.5117343896518972,0.4702367633773779,0.062233118546552446,0.057708697479074055,0.0610717980673227,0.05732131775901762,0.9995543337018276,0.999281909513471,0.9995353318182404,0.999244895770188,0.00387296104402925,0.003330293764731288,0.0037297645191758408,0.0032857334696302695,0.944473626133246,601.7880574033144,-1.9635810751388392,0.004846101381238608,288.5050874093101,15562.04458849756,11.24688965803486,4.638939521452475,11.24688965803486,14563.0,22529.0,12435.0,38545.0,56391.0,55558.0,30782.0,33297.0,60942.0,51954.0,65174.0,850.0,0.0,25.0,1600.0,0.0,0.0,0.0,0.0,517.0,63.0,0.0,401.0,44155.0,68158.0,0.0,564.0,98586.0,0.0,0.0,0.0,0.0,1230.0,101.0,0.0,1669.0,93903.0
train_nb\bcc\bcc00022.jpg,bcc,61.992922727742375,146.07175031841834,77.18242461792704,91.62865663604981,3.9896007428040523,5.922989303206931,4.42546468401486,5.207432873222756,0.29113022847478165,0.22967267450260964,0.27632485194396406,0.23344197475389053,0.02325975247918152,0.020079815853225477,0.02244021286137807,0.020385509409209805,0.9858562386291551,0.9666438990933142,0.9823599021362204,0.9790848051057982,0.0005410160853927908,0.00040319900469944523,0.0005035631532639578,0.0004155689938729814,0.8866709449540502,419.18772017682585,-0.7650331302112044,0.00043420726159953683,340.12207943925233,8663.367958863426,13.749734455889762,94.17719274667108,13.749734455889762,4139.0,6196.0,6284.0,13346.0,18112.0,13934.0,8647.0,7469.0,7353.0,11720.0,103.0,4043.0,6945.0,0.0,387.0,735.0,0.0,0.0,0.0,0.0,305.0,6205.0,0.0,659.0,32947.0,0.0,0.0,1154.0,0.0,0.0,0.0,0.0,0.0,5982.0,0.0,0.0,37735.0
train_nb\bcc\bcc00023.jpg,bcc,3.9258147307788347,6.7237398508126205,3.8907333506915784,5.7852962857500225,1.369178122226887,1.7834387615795895,1.3782912041489757,1.6663455473974726,0.5104110518158226,0.44416725112197347,0.5063581695486145,0.45895801314692175,0.05656849871004803,0.05076396313303312,0.056293817606281285,0.052047971054483874,0.9986838890116136,0.9977355110343376,0.9986978283554367,0.9980510643643336,0.0031999950463087058,0.002576979952971946,0.003168993900689265,0.0027089912908883915,0.9424314519583913,169.77153266535842,-0.6700992521514282,0.0025267532716170024,259.8832947107695,5943.0773682541285,11.31983032101902,5.080439964847484,11.31983032101902,13585.0,23393.0,14359.0,43218.0,50191.0,57759.0,36251.0,34624.0,51315.0,52301.0,34873.0,4027.0,0.0,0.0,2181.0,0.0,0.0,0.0,0.0,1067.0,2616.0,0.0,0.0,267046.0,40340.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,18128.0,6640.0,0.0,0.0,62.0
train_nb\bcc\bcc00024.jpg,bcc,25.14443836315224,74.20041568090961,34.26647129777713,26.896159608695804,2.7442385661375868,4.531991728961191,3.14864419658751,2.9626685543512323,0.39737091003222974,0.32369322196132716,0.3774546881082453,0.36522542316027623,0.05073792093530248,0.04387921638030858,0.04915167324700484,0.04759873994918773,0.9611778294770574,0.8850851360033698,0.9470990323909034,0.9583492302397032,0.0025743366208370055,0.0019253856301499409,0.002415886982980331,0.0022656400447504,0.7523739871907346,6.938810506568935,-0.0438128172179502,0.001658576535828577,332.35473063254585,1253.2471989869052,11.829648552618751,40.11837782572914,11.829648552618751,19118.0,24074.0,17874.0,40255.0,69370.0,47373.0,28225.0,33714.0,41744.0,55249.0,290.0,1228.0,0.0,0.0,1717.0,0.0,0.0,0.0,0.0,51.0,28.0,0.0,17.0,53814.0,201283.0,0.0,1.0,17700.0,0.0,0.0,0.0,0.0,546.0,10773.0,0.0,97.0,89451.0
train_nb\bcc\bcc00025.jpg,bcc,2.1420710873527433,2.658226197477705,1.6441833031335182,2.6350923040485035,0.9767975089138153,1.0872610566598115,0.8571637325908239,1.0625038254885333,0.5979970512821835,0.568903179703172,0.6330611042414347,0.5773140612231712,0.10710513461923446,0.1027345746489569,0.11305062334918124,0.10408730850832656,0.9945963981267696,0.9933035458373737,0.9958529512968924,0.9933618672990939,0.011471509861804337,0.010554392828302096,0.012780443439638444,0.010834167792507553,0.9664223360649126,4.8597718579465505,-0.04025421290212003,0.007606185460100432,237.58730028943657,791.1311749251078,9.40621485699806,2.269586160225806,9.40621485699806,17757.0,26987.0,10477.0,31515.0,29025.0,50697.0,31368.0,43329.0,72743.0,63098.0,1556.0,25932.0,0.0,0.0,49685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_nb\bcc\bcc00026.jpg,bcc,8.678128546373681,13.719822721106764,10.266171003717485,13.79602572200766,2.0126792530692224,2.555166664940821,2.1237711689384526,2.500833583580994,0.40953331380208013,0.34976955311499786,0.39903064669878613,0.3535830942643613,0.05984179285423927,0.0535466683388926,0.05860331222493859,0.05420622519368343,0.9685649061038193,0.9503651865767985,0.96289850735518,0.9500843450700065,0.003581040172009682,0.0028672456901953636,0.003434348203733637,0.00293831484974832,0.9636204901340502,5.4207485759221505,-0.04420454944783282,0.0028662848399636093,325.7523726325366,541.1094481999094,10.963479942699127,11.611374162600281,10.963479942699127,5225.0,7657.0,5323.0,10888.0,10448.0,11312.0,8956.0,10090.0,11372.0,15929.0,2.0,218.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,965.0,89286.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5597.0,0.0,0.0,1086.0
train_nb\bcc\bcc00027.jpg,bcc,6.487188547805154,10.304987904803326,5.859270634621194,10.19494423435685,1.6439760668682297,2.098430152567138,1.5755110499439373,2.1106743770774066,0.5059272648644854,0.4475324515992372,0.5139596087613407,0.44565113264194434,0.07872476500783543,0.07430502891097475,0.078726136178278,0.07420313360614712,0.999176529394832,0.9986881077723494,0.99925716317682,0.9987034533948976,0.00619758862553891,0.005521237321460794,0.006197804517560772,0.00550610503697172,0.9376283144983215,412.19973926193035,-1.4319372124866194,0.010109672127006412,242.6698601743533,15720.35337628906,11.47735244533436,8.209936568587956,11.47735244533436,9630.0,18106.0,11948.0,40170.0,60040.0,65268.0,31366.0,26410.0,78349.0,35709.0,91658.0,708.0,0.0,14.0,296.0,0.0,0.0,0.0,0.0,889.0,167.0,0.0,240.0,213588.0,2317.0,0.0,2707.0,3230.0,0.0,0.0,0.0,0.0,13481.0,1468.0,0.0,11065.0,35168.0
