470,635,304,761,920,1175,489,535,785,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.988045267489712,9.982849794238684,13.579783950617285,0.0,6499.5,648.7665870189667,0.19404964961577661
1896,2688,1072,4086,5078,7873,3542,4140,6191,5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.61755144032922,41.51673868312758,84.5515329218107,0.0,41253.5,1305.775814294815,0.30404189029735246
2032,2409,1031,2220,2686,2953,1559,1821,1946,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.841893004115228,32.50654320987655,40.46670781893005,0.0,8160.0,1264.3128304481506,0.0641491538536359
219,287,172,706,1653,1648,493,456,592,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.882057613168724,4.4884567901234576,12.699382716049383,0.0,6606.0,377.01933240890503,0.5840112231914891
665,873,585,1535,2318,2412,1109,894,976,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644557613168725,10.294753086419753,23.94177983539095,0.0,12479.5,878.423441529274,0.20323533411041655
3159,4149,2167,4869,6228,7418,3910,4229,5685,7992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.155577377530815,17.223606054799767,27.266506195311997,0.0,32074.0,2496.3170067071915,0.06467903295566814
802,1196,585,2773,5974,6517,1941,1891,2681,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154083862958759,4.927574828380142,7.467824592303367,0.0,26115.0,824.8914774656296,0.48228778316501014
5974,7926,2399,11057,10330,19527,8729,13895,25412,16449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.871383250750675,41.28070854863182,51.98833674627848,0.0,120356.0,2717.433877825737,0.20481399977097525
295,446,323,1137,2982,2208,578,388,338,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.903271604938272,8.284506172839507,13.83087448559671,0.0,9113.0,584.6416960954666,0.33503614512127605
3983,6316,2612,11032,13903,21865,8838,10855,15886,12372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.797984594000997,38.21405266899384,48.54812783159503,0.0,100249.0,2375.9292644262314,0.22316336409113086
477,747,516,2700,5031,3696,1427,1065,2245,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.852757201646092,10.340843621399177,13.334207818930043,0.0,9508.5,920.2569209337234,0.14109242251299214
652,942,490,1361,2718,2640,965,919,1199,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17687242798354,9.192993827160494,18.216574074074074,0.0,10765.0,499.0437172651291,0.5431836804409723
8652,10978,6114,12746,17725,15348,9509,8586,8652,18118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.16658305482346,50.013803019918456,70.38374656425982,0.0,67371.5,3469.9120181798935,0.07031519000425908
2022,2849,868,3077,2575,5490,2722,4114,8200,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.773796296296304,53.878991769547326,59.29630658436214,0.0,19110.0,1088.7249565124512,0.20259755254137343
841,1347,696,2535,4895,5134,1841,1636,1892,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.56508230452675,30.378909465020577,47.887191358024694,0.0,21720.5,1117.4427736997604,0.21858940085256312
6759,9556,4757,13479,14333,22035,11745,15393,23856,20929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.686890577088356,35.87562732761091,55.33870385892689,0.0,142062.5,2363.647959947586,0.3195388957666136
309,458,164,921,2078,2596,605,641,855,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.559650205761317,9.356460905349795,19.865555555555556,0.0,9087.5,463.1442229747772,0.5323800655593648
312,361,195,963,3001,2602,586,423,310,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7761831275720175,9.843909465020577,14.407150205761319,0.0,9026.0,558.097539305687,0.36415391034296524
961,1060,349,2146,3589,5133,1748,2244,4307,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.19487654320988,26.117613168724283,56.14503086419754,0.0,23448.0,725.9797896146774,0.559070540358906
4550,7695,5589,14503,19896,21767,11822,10446,13074,14866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02023685321313,14.148909312456697,47.835461083280904,0.0,123491.0,1902.6946417093277,0.42865409917589864
3631,5175,3338,8934,8619,10000,6820,7037,12143,10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.822117476047492,6.8069157232437485,7.476615136500122,0.0,41086.0,2145.023506164551,0.11221208043232073
691,958,417,2042,3452,4693,1586,1766,2309,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.928559670781894,19.23817901234568,40.84205761316873,0.0,19271.0,899.460018157959,0.29933009864569116
1827,2861,1185,3737,5305,7221,3110,3453,4413,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.419012345679015,44.24388888888889,59.105730452674905,0.0,19998.0,1371.7442890405655,0.13355191092738747
838,1243,607,1829,2883,2564,1084,1181,1317,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.225318930041155,18.471430041152264,20.86899176954733,0.0,9719.5,1097.0508579015732,0.10148462828682704
626,841,371,2191,4617,5704,1619,1661,2209,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.605796067181528,10.61475902124683,14.427565058257434,0.0,20910.0,792.4061952829361,0.4184737031652386
3402,5261,2171,11497,14373,19409,7484,8494,14130,10818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15784517607614,21.885412577321777,30.439909176755194,0.0,69611.5,1613.6824488639832,0.335934575556018
735,1109,792,2663,4543,5227,1887,1693,1743,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.004382716049385,18.102170781893005,43.23779835390947,0.0,22151.5,814.1635546684265,0.4199423640301753
532,667,288,1479,2354,3258,1162,1310,1769,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97635802469136,15.801934156378602,31.57684156378601,0.0,13766.0,648.1808001995087,0.41174212728099147
556,895,657,1209,1427,1626,1077,942,1026,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.067757201646092,13.516306584362141,19.37640946502058,0.0,11065.0,575.6122591495514,0.41966351389717693
4913,6643,3175,4383,5504,5089,4170,5939,5485,9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.12759069425815,34.57367710928019,35.875279427732,0.0,52536.0,1442.9158617258072,0.3170916838110862
1316,2014,791,2477,2682,3999,1810,2182,3113,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97845679012346,26.18624485596708,32.81168724279836,0.0,12762.0,1096.6660822629929,0.13334593493403601
